,_id,call_id_hash,service,priority,priority_desc,call_quarter,call_year,description_short,city_code,city_name,geoid,census_block_group_center__x,census_block_group_center__y
338992,338993,5872BD1848EEB5A0951E709D7BE477,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,WBG,WILKINSBURG,420035610002.0,-79.8747798311367,40.4352669292892
339334,339335,66AB20B07E024851F638E42572D6FE,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,EPG,EAST PITTSBURGH,420035100001.0,-79.8371964447316,40.3967767466894
339780,339781,4D18F2FD1F2911C8CA5D2196F9DF08,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,SCT,SCOTT,420034704003.0,-80.0919982248725,40.3697444732955
339794,339795,5689580CE3995E2AFAB3C6DA193198,EMS,E2,EMS Standard Advanced Life Support response,Q4,2019.0,ASSAULT,BWB,BALDWIN BORO,420034801011.0,-79.990700699184,40.3468767902813
339843,339844,58B991144E408C4C123798F5F40F86,EMS,E3,EMS Standard Basic Life Support response,Q4,2019.0,ASSAULT,PEN,PENN HILLS,420035234006.0,-79.8276551315689,40.4602026949907
339959,339960,58D0A625D1F60B501D26FA1271F924,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,MTO,MOUNT OLIVER,420034810001.0,-79.9851573160228,40.4158929295786
340061,340062,56A506A076DF62AB6C376526C7973B,EMS,E3,EMS Standard Basic Life Support response,Q4,2017.0,ASSAULT,WBG,WILKINSBURG,420035604001.0,-79.8901243588896,40.4457617746842
340074,340075,56AAB8F16FD5963326A51A0A421809,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,PGH,PITTSBURGH,420033207001.0,-80.0009400800823,40.3857439191408
340086,340087,56B1C9DFABC7DEA2351E6602D05A29,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,MAR,MARSHALL,420034110001.0,-80.0856330700315,40.6596046633176
340157,340158,5716743E4FB666870012DF3625E8F8,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,PGH,PITTSBURGH,420039812001.0,-80.0108042463949,40.4464643482286
340212,340213,583BDBDEB04F93272E503FD6B50089,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,PGH,PITTSBURGH,420032715003.0,-80.0340765124608,40.4716807111625
340261,340262,621C0CE1FA7DC95CC0EEC11A9377E2,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,PGH,PITTSBURGH,420030903002.0,-79.9556073830501,40.4640279476354
340574,340575,6246ED0395F058A3A457BF3A25EE79,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,PGH,PITTSBURGH,420032901001.0,-79.9944800794115,40.401749585794
340590,340591,66FC01F92C1D44E02B855ADDA05566,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,WHI,WHITEHALL,420034773002.0,-79.9673198035051,40.3668346347485
340791,340792,56D914875E5CC50BC912D03C8A4FE8,EMS,E3,EMS Standard Basic Life Support response,Q4,2019.0,ASSAULT,PEN,PENN HILLS,420035235013.0,-79.8147007195108,40.4658194712868
340839,340840,5867C072A3B9FE4D76BC06F440F4FE,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,FWN,FAWN,420034060001.0,-79.7757240316705,40.6494248934173
340857,340858,625B61441831F88E80698DE872CAA1,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,PGH,PITTSBURGH,420030201002.0,-80.0042531259759,40.4434807489034
340987,340988,586D7E198EA11BAE171303F1AEA50D,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,PGH,PITTSBURGH,420035627002.0,-80.006734189257,40.4527501271388
341047,341048,5778548D76214591FDE949BB781E1B,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,PGH,PITTSBURGH,420030901001.0,-79.9598485839436,40.4761803804053
341172,341173,671B3D740A47D779FB6049FBF6CB9E,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420031304001.0,-79.8888803582365,40.4543436751335
341215,341216,587C54ED812F62D63FB2E58686301F,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,CLA,CLAIRTON,420034927003.0,-79.8962902794434,40.3112927404823
341249,341250,4D7D507878D94D7C9303CF2A72B3D2,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,RKS,MCKEES ROCKS,420034644004.0,-80.0536411267944,40.4719073022947
341361,341362,4D873FBB68F65F6C4067903F193C0B,EMS,E2,EMS Standard Advanced Life Support response,Q4,2017.0,ASSAULT,BEL,BELLEVUE,420034315004.0,-80.059240857482,40.4895881392563
341393,341394,587FFEB2237F5AA3D1260E36B893F6,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,WES,WEST MIFFLIN,420034886004.0,-79.923876840423,40.3399665234916
341401,341402,588384C34E110B05CC8D748DD38AE6,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420032023002.0,-80.0455118710232,40.4029813129977
341587,341588,58874BED1E92D83627D74A64A37364,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420031807003.0,-80.0010242234309,40.4228393292492
341599,341600,588CF25A533AAC9870E6D17C8C3E5B,EMS,E3,EMS Standard Basic Life Support response,Q2,2019.0,ASSAULT,MCK,MCKEESPORT,420035524001.0,-79.8359182661731,40.3368166378884
341667,341668,573B4ADB257D82DF05F28ECD802E0E,EMS,E2,EMS Standard Advanced Life Support response,Q4,2018.0,ASSAULT,MCK,MCKEESPORT,420035509002.0,-79.8563327716155,40.3476788398104
341683,341684,4D9F001B8246171213F0E5947623F5,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,MTO,MOUNT OLIVER,420034810001.0,-79.9851573160228,40.4158929295786
341720,341721,588FE29B2DBA42A591F1A4823491B3,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,MUN,MUNHALL,420034843003.0,-79.9024067995878,40.4064814112582
341846,341847,62A96B530612A2C0CCA7EFA30B8127,EMS,E2,EMS Standard Advanced Life Support response,Q3,2016.0,ASSAULT,HOM,HOMESTEAD,420034838002.0,-79.9106568532789,40.4095567426057
342226,342227,57596717FFE74F12A4BAFE684C8050,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,RKS,MCKEES ROCKS,420034644002.0,-80.0622275785538,40.4698690293243
342238,342239,6767A8C212BF9A3C7131A879DA8490,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,PGH,PITTSBURGH,420032620002.0,-79.992714736811,40.467762820025
342365,342366,576DC46C5876C393666E2B0B900FFC,EMS,E2,EMS Standard Advanced Life Support response,Q3,2016.0,ASSAULT,PGH,PITTSBURGH,420031803003.0,-79.9927457257234,40.4191984901289
342383,342384,4DCE8C7BD908C44FBAFF8C25ABE9BB,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,RAN,RANKIN,420035140001.0,-79.8747789792519,40.410910236417
342388,342389,4DD228EA1778AB8F8A7982BC0C9379,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,ROB,ROBINSON,420034591011.0,-80.135450214352,40.4969980642078
342568,342569,5773E1569D2BE32C0707CCEC566981,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,EPG,EAST PITTSBURGH,420035100001.0,-79.8371964447316,40.3967767466894
342576,342577,5776BB0FBB44DFBCEEAA0BB047737D,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q2,2015.0,ASSAULT,PGH,PITTSBURGH,420035617002.0,-79.9793775607902,40.4108819971591
342701,342702,4DD932A3103519472A06CC337F159A,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,PGH,PITTSBURGH,420031115003.0,-79.9256163701344,40.4617017281422
342722,342723,62F4D2C61342DCC0B719521C3CDD1A,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,TAR,TARENTUM,420034035001.0,-79.7654730415587,40.6068175589205
342875,342876,6305053FD80DDFC0492C41158CB67E,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,WTK,WHITAKER,420034850001.0,-79.886357269489,40.4007062673694
342909,342910,58EC35709574D43AFF47E82C50D810,EMS,E2,EMS Standard Advanced Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420035617001.0,-79.972219604065,40.4088105317722
342912,342913,58ED3CA127ACA58AB9A2C96F4285D3,EMS,E2,EMS Standard Advanced Life Support response,Q3,2018.0,ASSAULT,MCK,MCKEESPORT,420035509002.0,-79.8563327716155,40.3476788398104
343096,343097,59C9EB04BF67CCCF901F2B6E96C927,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,RKS,MCKEES ROCKS,420034639003.0,-80.0676870851753,40.4674721006849
343274,343275,63103509656556E920015C82C0EADA,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,PGH,PITTSBURGH,420030201001.0,-80.0067293864748,40.439640377002
343340,343341,57B2BF9F7B340E0494C2069B12D502,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,PGH,PITTSBURGH,420030201002.0,-80.0042531259759,40.4434807489034
343346,343347,590A49CAA226BDC6AF54A39E4CAC58,EMS,E3,EMS Standard Basic Life Support response,Q4,2019.0,ASSAULT,DUQ,DUQUESNE,420034869002.0,-79.8457658134055,40.3659182324089
343399,343400,57B4B0D0E6AF7D1171532D1EE556C1,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,MIL,MILLVALE,420034270001.0,-79.9729695436874,40.4895401486072
343415,343416,581CFC5582A8538F0D46A08C4F032D,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q2,2017.0,ASSAULT,DUQ,DUQUESNE,420034869001.0,-79.8526507453092,40.364120735954
343554,343555,57C171D32FE2E4762F9391367B7B7C,EMS,E3,EMS Standard Basic Life Support response,Q2,2018.0,ASSAULT,SCT,SCOTT,420034706003.0,-80.0928422545395,40.3995734431911
343555,343556,57C2257A893E8C6F3146C42271795F,EMS,E3,EMS Standard Basic Life Support response,Q1,2016.0,ASSAULT,PIT,PITCAIRN,420035220003.0,-79.7767384789741,40.4111636879143
343557,343558,57C2FCC2EA3E376B4B21864713AF1B,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,BEL,BELLEVUE,420034311001.0,-80.0496017144382,40.4930174878458
343653,343654,67E07870EEB44E91588D0477549305,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,PGH,PITTSBURGH,420031411001.0,-79.9049468367057,40.420693277606
343714,343715,4E3C97E8DF28C5B39B6AFB404A4710,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,NBR,NORTH BRADDOCK,420035120002.0,-79.8455968241038,40.4068394349331
343882,343883,59E748CD3E29FACEEC92BD79B6B597,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,SCT,SCOTT,420034706001.0,-80.0854681044234,40.3940152373342
343934,343935,59EF9D234BAE8105896330396A50CF,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,CLA,CLAIRTON,420034927003.0,-79.8962902794434,40.3112927404823
343978,343979,57EE27A7F7A1B24CC0047D99E2E0C0,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,PGH,PITTSBURGH,420032509001.0,-80.0047767963606,40.4608250354721
344008,344009,4E4CE9957D6AAC5B764F195BC0501D,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,NVT,NORTH VERSAILLES,420035041003.0,-79.8174785958738,40.3744233306784
344071,344072,5A016F34BB57871A8B9B9C65813226,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,PGH,PITTSBURGH,420035624004.0,-80.005034104991,40.4187791554502
344098,344099,4E5B5D6CED09F5C3E047CE75AA80FD,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,NBR,NORTH BRADDOCK,420035128001.0,-79.8554733758734,40.3992169472337
344257,344258,5863C9CDAB7518E4E8F2583DE996D1,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,WES,WEST MIFFLIN,420034886001.0,-79.913450169305,40.350142905142
344275,344276,586C76C1260D5D7AFC1CAC56A3102E,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,ROS,ROSS,420034295001.0,-80.026306822929,40.5488808717708
344340,344341,592DBDEC2172D4D361FDF3D1D79701,EMS,E3,EMS Standard Basic Life Support response,Q4,2015.0,ASSAULT,PGH,PITTSBURGH,420035625002.0,-80.0477567480552,40.4561398502725
344370,344371,5A123BBD4AD4D43D7259D068038A6E,EMS,E2,EMS Standard Advanced Life Support response,Q1,2017.0,ASSAULT,MUN,MUNHALL,420034846001.0,-79.9040493738516,40.398245215302
344463,344464,580568D2F57EE340135C93A86CD776,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q4,2019.0,ASSAULT,PGH,PITTSBURGH,420030305002.0,-79.9813396765969,40.4403925313045
344501,344502,580C9BF1B09FA1A5AA73B822D99CC7,EMS,E3,EMS Standard Basic Life Support response,Q4,2017.0,ASSAULT,PGH,PITTSBURGH,420031803003.0,-79.9927457257234,40.4191984901289
344577,344578,5A2E763775BB369075D81F526E84CA,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,PEN,PENN HILLS,420035235011.0,-79.8038221827844,40.4725233128885
344601,344602,5A393A74FCEB63E600725067B6B00C,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,PGH,PITTSBURGH,420030405002.0,-79.9582188404362,40.4382333995906
344624,344625,58185C5E6AF43502BCBC349EC9CA5C,EMS,E3,EMS Standard Basic Life Support response,Q4,2017.0,ASSAULT,PGH,PITTSBURGH,420031203002.0,-79.9005408747582,40.4667509908845
344639,344640,582111F53CC2A2FF60A3680948B989,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,JEF,JEFFERSON HILLS,420034911012.0,-79.9455609382586,40.2943244178076
344682,344683,593F03AB0190B886364272903B959D,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420035632001.0,-79.9981209841959,40.4495619024506
344778,344779,63664A35B8550263022FD3B32130E9,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,ETN,ETNA,420034250003.0,-79.9480113324268,40.4976553730448
344809,344810,5A4301B86E7A7C2D55AE865BA3EADA,EMS,E3,EMS Standard Basic Life Support response,Q1,2015.0,ASSAULT,PEN,PENN HILLS,420035237023.0,-79.8012961107576,40.4842517401387
344877,344878,5A476BF3E09A80D7F70B418C932745,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,PGH,PITTSBURGH,420032022002.0,-80.0624129675041,40.455146659176
345246,345247,6828B4A9C2FEA355CEEBD870EB6255,EMS,E2,EMS Standard Advanced Life Support response,Q2,2019.0,ASSAULT,PGH,PITTSBURGH,420031702001.0,-79.9916743844978,40.4299757205122
345297,345298,58D8E70940725B21E1EF4BB20F43AF,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,PGH,PITTSBURGH,420031803001.0,-79.9943932431895,40.4247787021077
345352,345353,5980C6B500E2E985A5A05AE17BD159,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,PGH,PITTSBURGH,420031702003.0,-79.9852109036637,40.4272794519788
345447,345448,5A6BEBFBA97A95774884E7FDDDD557,EMS,E3,EMS Standard Basic Life Support response,Q1,2016.0,ASSAULT,PEN,PENN HILLS,420035231001.0,-79.8689432761523,40.4775972615867
345495,345496,585F9D7A3488188A5DC2E6EB29B8F7,EMS,E3,EMS Standard Basic Life Support response,Q4,2019.0,ASSAULT,RKS,MCKEES ROCKS,420034639003.0,-80.0676870851753,40.4674721006849
345646,345647,58681CC13AD339BE8AD51C7779C2A1,EMS,E3,EMS Standard Basic Life Support response,Q1,2016.0,ASSAULT,OAK,OAKMONT,420035252002.0,-79.8454235966627,40.5130536253587
345708,345709,598DCD3BBFC0564E259EFE3E44380A,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q1,2015.0,ASSAULT,PGH,PITTSBURGH,420031609002.0,-79.9619369227734,40.4225256077526
345812,345813,5910695539B106775CC8A30927E3FB,EMS,E3,EMS Standard Basic Life Support response,Q4,2019.0,ASSAULT,DUQ,DUQUESNE,420034869003.0,-79.8468031901274,40.3614261122322
345922,345923,63A7060501C198C5C577950036EF60,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,PGH,PITTSBURGH,420030103003.0,-79.9837638085638,40.4369010410715
345944,345945,63B0BEDF355C6387F93056A4D66B19,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,PGH,PITTSBURGH,420030201003.0,-79.9991080518783,40.441376707381
345981,345982,63C3A7B023AF5C2525C0E7A5C2BC55,EMS,E2,EMS Standard Advanced Life Support response,Q3,2018.0,ASSAULT,COR,CORAOPOLIS,420034508001.0,-80.1671643942786,40.5215847511651
346029,346030,59A317D194AA3F9520725A2F536CD4,EMS,E2,EMS Standard Advanced Life Support response,Q1,2020.0,ASSAULT,PGH,PITTSBURGH,420030201003.0,-79.9991080518783,40.441376707381
346251,346252,5895D247BFCCE5763A8ACB578EB0A6,EMS,E3,EMS Standard Basic Life Support response,Q1,2020.0,ASSAULT,PGH,PITTSBURGH,420030506001.0,-79.95968411413,40.4552887063555
346387,346388,59D181FFAD6DBB82DFF2BCEE0FBD42,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420030201006.0,-79.9970207258277,40.4450860046541
346474,346475,58AC8F9D84549C5ABF22D7BB9838E4,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,PGH,PITTSBURGH,420030103001.0,-79.9848165697814,40.4343741406204
346657,346658,4EDA08506813D19515495E67425596,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,PGH,PITTSBURGH,420031702001.0,-79.9916743844978,40.4299757205122
346846,346847,687EA8A4B8B94A884B2C92131D3977,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,PGH,PITTSBURGH,420032614004.0,-80.0064378243556,40.4683565972027
346900,346901,4EEAE6E649B8ADF3B6E35E8070EDB8,EMS,E3,EMS Standard Basic Life Support response,Q1,2017.0,ASSAULT,RKS,MCKEES ROCKS,420034644002.0,-80.0622275785538,40.4698690293243
346940,346941,688BE1CD3CAED793E46A314A414433,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,RKS,MCKEES ROCKS,420034639001.0,-80.0767415870676,40.4676819993495
346952,346953,4F003399A4D25843E31698C5837B83,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,SWS,SWISSVALE,420035152002.0,-79.8824958567971,40.4245238834208
346999,347000,5B182D7D74C40EC0DB14AC26567F03,EMS,E1,EMS Advanced Life Support life threatening response,Q3,2017.0,ASSAULT,PGH,PITTSBURGH,420030203001.0,-79.9814358312587,40.4542814709246
347032,347033,594854444EE828C3B3C1D0A22C356B,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q4,2015.0,ASSAULT,PGH,PITTSBURGH,420031702003.0,-79.9852109036637,40.4272794519788
347048,347049,63F7BB9F598AC6BA58B6488808DB67,EMS,E2,EMS Standard Advanced Life Support response,Q3,2019.0,ASSAULT,PEN,PENN HILLS,420035236001.0,-79.8138025331577,40.4474611636314
347161,347162,6896D82991CEEF786CA3BA17740648,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,TAR,TARENTUM,420034035005.0,-79.7618779338182,40.5978322450142
347214,347215,63FF210A2AAD1F52728A16889899B5,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,WVW,WEST VIEW,420034302002.0,-80.0325613963066,40.5187759156162
347232,347233,689BD7F84F6EAC49585B5E2CA6D300,EMS,E2,EMS Standard Advanced Life Support response,Q2,2015.0,ASSAULT,WBG,WILKINSBURG,420035606001.0,-79.8834947407323,40.4419755631788
347298,347299,4F1E0CC1BC1143F05FD279E6FB9434,EMS,E3,EMS Standard Basic Life Support response,Q4,2016.0,ASSAULT,PEN,PENN HILLS,420035236002.0,-79.8203973637511,40.4614151431839
347367,347368,5956472174896CB6A34ACF759284CD,EMS,E3,EMS Standard Basic Life Support response,Q1,2015.0,ASSAULT,PEN,PENN HILLS,420035238004.0,-79.8453500622893,40.4896656986118
347549,347550,68A69C6C0A9D4335B13FC431BF056D,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,SWS,SWISSVALE,420035151002.0,-79.8816961394882,40.4174825516544
347580,347581,590CCD1644E19BFA963BDCFD885F99,EMS,E3,EMS Standard Basic Life Support response,Q2,2015.0,ASSAULT,PGH,PITTSBURGH,420030103004.0,-79.977289961057,40.4373547991558
347593,347594,5913CBFB08537E1BEB9961C794174C,EMS,E3,EMS Standard Basic Life Support response,Q3,2018.0,ASSAULT,WIL,WILKINS,420035200021.0,-79.8297682069575,40.419788557603
347625,347626,5A2CD81ECF266B6FEC496EA448BA95,EMS,E3,EMS Standard Basic Life Support response,Q1,2016.0,ASSAULT,ETN,ETNA,420034250003.0,-79.9480113324268,40.4976553730448
347735,347736,68B1903A6B21E08312C9F724D3979C,EMS,E0,EMS Advanced Life Support life threatening response with Advanced Life Support backup,Q2,2015.0,ASSAULT,PGH,PITTSBURGH,420030201002.0,-80.0042531259759,40.4434807489034
347761,347762,68BC1EBC565775090F0F65A2A39D2E,EMS,E3,EMS Standard Basic Life Support response,Q1,2019.0,ASSAULT,RKS,MCKEES ROCKS,420034639003.0,-80.0676870851753,40.4674721006849
347907,347908,5974EB7F95EDE46FB63CCBE93C53E3,EMS,E3,EMS Standard Basic Life Support response,Q1,2016.0,ASSAULT,MCK,MCKEESPORT,420035519002.0,-79.8582143722509,40.3536263826352
347997,347998,598B62B948A9697AC60358313CC64F,EMS,E3,EMS Standard Basic Life Support response,Q3,2017.0,ASSAULT,DOR,DORMONT,420034722002.0,-80.0414908158794,40.3915244975861
348169,348170,59AD1F96726FC1954D067732A9D3C9,EMS,E3,EMS Standard Basic Life Support response,Q1,2018.0,ASSAULT,EMS,EMSWORTH,420034350002.0,-80.097976694055,40.5092792667737
348244,348245,4F8C91DE4DC68E790D2FA53B2E91BA,EMS,E3,EMS Standard Basic Life Support response,Q3,2016.0,ASSAULT,PGH,PITTSBURGH,420032814002.0,-80.050197537515,40.4462584701274
348302,348303,6453F555BB89EC827A841CFF1C2890,EMS,E3,EMS Standard Basic Life Support response,Q2,2016.0,ASSAULT,ROB,ROBINSON,420034591011.0,-80.135450214352,40.4969980642078
348428,348429,5B37913EDDD201AB50942B5EB0B40B,EMS,E3,EMS Standard Basic Life Support response,Q3,2019.0,ASSAULT,MCK,MCKEESPORT,420035512002.0,-79.8307316637578,40.3532318039068
348446,348447,5B4083D9ACAF00A5B1EBB72B3C9D6F,EMS,E3,EMS Standard Basic Life Support response,Q4,2018.0,ASSAULT,PGH,PITTSBURGH,420030203001.0,-79.9814358312587,40.4542814709246
348472,348473,5A6B9B4904B171417550E0DE855693,EMS,E3,EMS Standard Basic Life Support response,Q2,2017.0,ASSAULT,MCK,MCKEESPORT,420035522001.0,-79.8772510331932,40.3491657943086
348551,348552,68F3C6DFF58B0F27FADE3261B9218E,EMS,E3,EMS Standard Basic Life Support response,Q3,2015.0,ASSAULT,RKS,MCKEES ROCKS,420034639002.0,-80.07035480676,40.4640371140054
